0,0
1,0
2,1
3,0
4,1
5,2
6,0
7,2
8,1
9,1
10,1
11,0
12,1
13,3
14,1
15,2
16,1
17,1
18,1
19,1
20,2
21,1
22,0
23,0
24,0
25,1
26,1
27,1
28,1
29,0
30,0
31,0
32,0
33,1
34,1
35,0
36,1
37,0
38,2
39,2
40,2
41,0
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,0
50,3
51,1
52,0
53,0
54,3
55,0
56,0
57,0
58,0
59,0
60,2
61,1
62,1
63,2
64,2
65,2
66,1
67,0
68,0
69,1
70,0
71,1
72,0
73,0
74,1
75,0
76,0
77,0
78,0
79,1
80,1
81,0
82,2
83,2
84,1
85,1
86,1
87,1
88,0
89,1
90,1
91,1
92,2
93,1
94,0
95,2
96,1
97,1
98,0
99,0
100,0
101,2
102,1
103,0
104,0
105,0
106,4
107,2
108,2
109,0
110,1
111,1
112,0
113,4
114,2
115,1
116,1
117,0
118,1
119,1
120,0
121,1
122,0
123,0
124,0
125,1
126,3
127,1
128,0
129,1
130,2
131,1
132,2
133,1
134,0
135,1
136,0
137,3
138,1
139,0
140,2
141,0
142,2
143,1
144,4
145,0
146,4
147,3
148,1
149,1
150,2
151,1
152,2
153,2
154,1
155,0
156,2
157,3
158,0
159,0
160,0
161,1
162,1
163,0
164,1
165,0
166,1
167,0
168,0
169,0
170,0
171,4
172,0
173,0
174,1
175,1
176,2
177,2
178,0
179,0
180,0
181,0
182,2
183,1
184,1
185,3
186,5
187,1
188,3
189,1
190,2
191,3
192,1
193,2
194,0
195,2
196,0
197,0
198,1
199,2
200,2
201,1
202,0
203,0
204,2
205,1
206,1
207,2
208,2
209,1
210,0
211,1
212,4
213,1
214,1
215,0
216,0
217,1
218,4
219,1
220,4
221,0
222,2
223,0
224,2
225,1
226,2
227,1
228,1
229,0
230,2
231,2
232,1
233,3
234,0
235,0
236,1
237,0
238,0
239,1
240,3
241,2
242,1
243,0
244,0
245,3
246,1
247,0
248,1
249,0
250,1
251,1
252,1
253,2
254,0
255,1
256,2
257,0
258,3
259,0
260,1
261,0
262,2
263,0
264,1
265,2
266,2
267,1
268,1
269,1
270,0
271,1
272,1
273,0
274,0
275,0
276,1
277,1
278,2
279,1
280,2
281,0
282,2
283,2
284,1
285,0
286,0
287,2
288,0
289,0
290,2
291,1
292,1
293,0
294,0
295,0
296,1
297,0
298,0
299,0
300,1
301,0
302,0
303,1
304,1
305,1
306,0
307,1
308,0
309,2
310,2
311,2
312,2
313,2
314,1
315,0
316,3
317,0
318,1
319,0
320,2
321,0
322,0
323,2
324,2
325,2
326,1
327,1
328,0
329,1
330,2
331,0
332,1
333,2
334,0
335,1
336,0
337,0
338,3
339,0
340,1
341,0
342,2
343,0
344,2
345,0
346,2
347,0
348,2
349,2
350,0
351,0
352,1
353,0
354,1
355,0
356,0
357,0
358,1
359,0
360,6
361,3
362,0
363,0
364,1
365,2
366,1
367,1
368,2
369,0
370,1
371,1
372,3
373,1
374,0
375,1
376,1
377,2
378,1
379,0
380,2
381,0
382,1
383,2
384,4
385,1
386,0
387,0
388,1
389,1
390,2
391,1
392,0
393,1
394,0
395,1
396,0
397,1
398,1
399,0
400,0
401,1
402,0
403,1
404,3
405,2
406,1
407,2
408,0
409,2
410,0
411,1
412,1
413,1
414,3
415,1
416,0
417,3
418,1
419,1
420,0
421,0
422,0
423,2
424,0
425,1
426,0
427,2
428,4
429,0
430,0
431,0
432,0
433,1
434,0
435,2
436,0
437,0
438,1
439,0
440,0
441,0
442,0
443,1
444,3
445,1
446,2
447,3
448,0
449,2
450,0
451,1
452,0
453,0
454,0
455,2
456,1
457,0
458,1
459,0
460,3
461,2
462,2
463,2
464,3
465,0
466,0
467,0
468,0
469,4
470,0
471,2
472,1
473,0
474,0
475,2
476,1
477,2
478,1
479,1
480,0
481,1
482,1
483,1
484,1
485,2
486,2
487,1
488,1
489,0
490,2
491,1
492,0
493,3
494,1
495,1
496,2
497,0
498,0
499,1
500,2
501,0
502,0
503,1
504,2
505,0
506,0
507,0
508,1
509,0
510,3
511,0
