0,1
1,0
2,2
3,4
4,1
5,1
6,1
7,2
8,4
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,1
17,0
18,1
19,2
20,2
21,1
22,1
23,1
24,0
25,0
26,1
27,0
28,3
29,1
30,2
31,2
32,1
33,2
34,0
35,2
36,0
37,0
38,2
39,1
40,0
41,2
42,0
43,0
44,1
45,3
46,1
47,0
48,1
49,1
50,2
51,2
52,0
53,2
54,0
55,1
56,1
57,2
58,0
59,2
60,3
61,1
62,0
63,0
64,2
65,0
66,2
67,1
68,2
69,1
70,0
71,0
72,2
73,1
74,2
75,2
76,3
77,1
78,0
79,1
80,3
81,0
82,2
83,0
84,2
85,2
86,1
87,1
88,1
89,0
90,0
91,0
92,1
93,0
94,0
95,0
96,0
97,1
98,2
99,1
100,1
101,4
102,1
103,0
104,2
105,0
106,3
107,2
108,1
109,1
110,0
111,0
112,0
113,1
114,2
115,2
116,0
117,0
118,3
119,2
120,0
121,0
122,1
123,0
124,2
125,0
126,1
127,3
128,3
129,2
130,0
131,0
132,0
133,2
134,2
135,0
136,0
137,3
138,1
139,1
140,2
141,0
142,1
143,1
144,1
145,1
146,0
147,1
148,0
149,1
150,0
151,0
152,0
153,1
154,0
155,2
156,0
157,0
158,1
159,1
160,1
161,2
162,3
163,1
164,1
165,1
166,2
167,0
168,0
169,1
170,1
171,3
172,1
173,2
174,1
175,1
176,2
177,1
178,0
179,2
180,1
181,0
182,2
183,0
184,2
185,0
186,1
187,1
188,0
189,0
190,0
191,2
192,2
193,2
194,3
195,0
196,1
197,0
198,1
199,1
200,1
201,2
202,2
203,2
204,0
205,1
206,0
207,1
208,0
209,1
210,1
211,1
212,1
213,1
214,0
215,0
216,0
217,0
218,1
219,2
220,0
221,2
222,1
223,3
224,0
225,1
226,1
227,1
228,1
229,0
230,1
231,0
232,2
233,0
234,1
235,0
236,2
237,1
238,0
239,0
240,1
241,3
242,1
243,2
244,1
245,1
246,0
247,1
248,1
249,1
250,0
251,0
252,0
253,1
254,0
255,0
256,0
257,1
258,0
259,1
260,1
261,1
262,1
263,0
264,4
265,1
266,0
267,2
268,0
269,1
270,0
271,0
272,0
273,0
274,2
275,1
276,1
277,0
278,1
279,2
280,2
281,1
282,2
283,1
284,3
285,1
286,3
287,1
288,1
289,2
290,1
291,1
292,0
293,2
294,1
295,0
296,0
297,2
298,0
299,0
300,1
301,2
302,0
303,0
304,3
305,3
306,1
307,1
308,1
309,0
310,0
311,0
312,0
313,1
314,2
315,1
316,0
317,1
318,6
319,2
320,1
321,3
322,1
323,2
324,2
325,1
326,0
327,0
328,1
329,0
330,0
331,2
332,0
333,0
334,2
335,1
336,0
337,0
338,0
339,2
340,1
341,3
342,1
343,1
344,2
345,2
346,0
347,0
348,1
349,1
350,1
351,0
352,0
353,1
354,1
355,1
356,2
357,0
358,2
359,2
360,1
361,1
362,0
363,0
364,1
365,1
366,2
367,2
368,1
369,0
370,0
371,2
372,2
373,1
374,1
375,1
376,0
377,4
378,1
379,0
380,3
381,1
382,1
383,1
384,1
385,0
386,0
387,1
388,0
389,0
390,0
391,1
392,0
393,1
394,1
395,1
396,2
397,0
398,1
399,1
400,0
401,1
402,3
403,1
404,1
405,1
406,1
407,1
408,0
409,0
410,1
411,0
412,4
413,2
414,2
415,1
416,4
417,1
418,1
419,2
420,1
421,1
422,2
423,0
424,0
425,0
426,2
427,1
428,1
429,2
430,1
431,3
432,0
433,0
434,1
435,0
436,2
437,0
438,1
439,1
440,0
441,1
442,1
443,2
444,1
445,2
446,0
447,2
448,1
449,4
450,3
451,1
452,0
453,1
454,0
455,3
456,0
457,1
458,1
459,1
460,3
461,1
462,4
463,2
464,1
465,0
466,2
467,2
468,2
469,1
470,0
471,3
472,0
473,2
474,2
475,1
476,1
477,0
478,0
479,1
480,1
481,0
482,1
483,0
484,1
485,1
486,0
487,2
488,1
489,2
490,1
491,1
492,0
493,2
494,2
495,1
496,1
497,2
498,1
499,0
500,0
501,2
502,1
503,1
504,2
505,0
506,1
507,0
508,0
509,0
510,1
511,0
512,1
513,1
514,0
515,0
516,1
517,2
518,2
519,2
520,0
521,1
522,2
523,0
524,2
525,0
526,1
527,1
528,1
529,2
530,1
531,0
532,0
533,0
534,1
535,1
536,1
537,0
538,0
539,1
540,0
541,2
542,1
543,1
544,2
545,0
546,1
547,2
548,1
549,0
550,2
551,1
552,3
553,1
554,0
555,2
556,1
557,2
558,0
559,2
560,1
561,0
562,0
563,1
564,0
565,1
566,1
567,1
568,2
569,2
570,1
571,2
572,1
573,1
574,1
575,1
576,1
577,0
578,2
579,1
580,1
581,0
582,0
583,1
584,0
585,0
586,0
587,1
588,2
589,2
590,1
591,1
592,0
593,1
594,1
595,0
596,1
597,2
598,0
599,0
600,1
601,1
602,1
603,0
604,1
605,2
606,0
607,1
608,5
609,1
610,1
611,1
612,0
613,0
614,0
615,1
616,0
617,1
618,2
619,1
620,0
621,4
622,1
623,2
624,1
625,0
626,0
627,1
628,2
629,1
630,1
631,0
632,4
633,1
634,4
635,2
636,0
637,0
638,0
639,1
640,1
641,1
642,2
643,0
644,1
645,1
646,1
647,0
648,0
649,2
650,2
651,0
652,0
653,1
654,3
655,1
656,1
657,2
658,2
659,1
660,1
661,1
662,1
663,1
664,2
665,2
666,1
667,0
668,0
669,1
670,0
671,3
672,0
673,2
674,1
675,1
676,2
677,1
678,3
679,0
680,2
681,0
682,3
683,1
684,1
685,2
686,1
687,2
688,0
689,0
690,1
691,2
692,2
693,0
694,0
695,2
696,2
697,1
698,1
699,0
700,1
701,0
702,0
703,0
704,1
705,3
706,0
707,0
708,0
709,1
710,0
711,1
712,2
713,0
714,0
715,1
716,2
717,1
718,1
719,0
720,0
721,0
722,2
723,1
724,2
725,4
726,0
727,0
728,0
729,2
730,1
731,0
732,0
733,2
734,5
735,0
736,0
737,2
738,1
739,1
740,0
741,2
742,0
743,3
744,1
745,2
746,0
747,3
748,0
749,1
750,1
751,2
752,1
753,0
754,3
755,0
756,0
757,0
758,2
759,0
760,1
761,0
762,1
763,2
764,1
765,0
766,3
767,1
768,1
769,2
770,1
771,1
772,2
773,1
774,1
775,1
776,1
777,0
778,1
779,1
780,1
781,2
782,1
783,4
784,0
785,1
786,0
787,1
788,0
789,2
790,0
791,0
792,0
793,2
794,2
795,2
796,0
797,0
798,0
799,2
800,0
801,2
802,1
803,0
804,1
805,1
806,2
807,1
808,1
809,0
810,0
811,2
812,2
813,3
814,1
815,1
816,0
817,0
818,0
819,0
820,1
821,0
822,0
823,2
824,4
825,0
826,3
827,2
828,0
829,0
830,0
831,2
832,1
833,0
834,0
835,3
836,1
837,1
838,4
839,1
840,2
841,0
842,2
843,1
844,0
845,1
846,1
847,0
848,2
849,2
850,2
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,2
859,0
860,2
861,4
862,0
863,2
864,0
865,1
866,1
867,1
868,0
869,1
870,0
871,0
872,2
873,0
874,2
875,1
876,0
877,1
878,1
879,0
880,0
881,0
882,1
883,0
884,2
885,4
886,0
887,2
888,3
889,2
890,1
891,1
892,1
893,1
894,1
895,1
896,2
897,0
898,0
899,1
900,2
901,2
902,3
903,1
904,1
905,4
906,2
907,0
908,0
909,0
910,2
911,1
912,2
913,0
914,0
915,3
916,2
917,0
918,0
919,2
920,1
921,0
922,0
923,1
924,0
925,2
926,2
927,0
928,0
929,2
930,1
931,3
932,1
933,3
934,2
935,2
936,0
937,2
938,0
939,1
940,0
941,2
942,1
943,1
944,2
945,0
946,1
947,1
948,1
949,1
950,0
951,0
952,2
953,1
954,2
955,2
956,0
957,2
958,0
959,1
960,1
961,1
962,0
963,0
964,1
965,2
966,0
967,1
968,0
969,2
970,2
971,0
972,1
973,1
974,0
975,2
976,3
977,0
978,0
979,1
980,2
981,4
982,1
983,2
984,1
985,1
986,1
987,1
988,1
989,1
990,0
991,1
992,2
993,1
994,0
995,2
996,1
997,1
998,0
999,2
1000,0
1001,0
1002,3
1003,0
1004,1
1005,1
1006,2
1007,2
1008,4
1009,0
1010,3
1011,2
1012,3
1013,2
1014,0
1015,0
1016,2
1017,0
1018,0
1019,0
1020,2
1021,1
1022,0
1023,1
1024,2
1025,1
1026,2
1027,1
1028,1
1029,0
1030,1
1031,2
1032,0
1033,3
1034,3
1035,2
1036,2
1037,1
1038,2
1039,3
1040,1
1041,1
1042,0
1043,4
1044,0
1045,1
1046,1
1047,1
1048,1
1049,0
1050,2
1051,0
1052,1
1053,0
1054,0
1055,1
1056,1
1057,3
1058,0
1059,0
1060,1
1061,1
1062,1
1063,1
1064,3
1065,0
1066,0
1067,2
1068,2
1069,0
1070,1
1071,1
1072,1
1073,1
1074,0
1075,2
1076,2
1077,0
1078,0
1079,2
1080,1
1081,1
1082,3
1083,1
1084,1
1085,1
1086,0
1087,0
1088,2
1089,0
1090,1
1091,2
1092,3
1093,0
1094,1
1095,0
1096,0
1097,2
1098,1
1099,0
1100,2
1101,0
1102,2
1103,1
1104,2
1105,0
1106,0
1107,1
1108,0
1109,1
1110,2
1111,2
1112,1
1113,0
1114,2
1115,3
1116,1
1117,0
1118,2
1119,1
1120,4
1121,0
1122,2
1123,2
1124,1
1125,0
1126,1
1127,0
1128,0
1129,2
1130,0
1131,2
1132,2
1133,0
1134,1
1135,0
1136,0
1137,0
1138,0
1139,3
1140,1
1141,1
1142,1
1143,0
1144,4
1145,0
1146,2
1147,1
1148,0
1149,1
1150,4
1151,1
1152,1
1153,1
1154,1
1155,3
1156,1
1157,0
1158,1
1159,1
1160,2
1161,0
1162,1
1163,1
1164,0
1165,3
1166,1
1167,0
1168,4
1169,1
1170,0
1171,1
1172,1
1173,0
1174,0
1175,2
1176,3
1177,2
1178,1
1179,2
1180,2
1181,2
1182,1
1183,4
1184,1
1185,0
1186,1
1187,2
1188,0
1189,2
1190,0
1191,0
1192,3
1193,0
1194,0
1195,4
1196,0
1197,1
1198,0
1199,0
1200,1
1201,1
1202,0
1203,2
1204,1
1205,0
1206,2
1207,0
1208,0
1209,2
1210,1
1211,1
1212,1
1213,0
1214,0
1215,2
1216,2
1217,0
1218,0
1219,0
1220,4
1221,0
1222,3
1223,1
1224,0
1225,2
1226,3
1227,0
1228,2
1229,1
1230,0
1231,1
