0,0
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,2
11,0
12,0
13,0
14,0
15,1
16,1
17,1
18,0
19,1
20,3
21,2
22,0
23,0
24,0
25,0
26,0
27,2
28,1
29,1
30,1
31,1
32,0
33,2
34,1
35,1
36,4
37,1
38,1
39,3
40,1
41,1
42,1
43,1
44,2
45,2
46,2
47,3
48,1
49,1
50,1
51,1
52,3
53,0
54,0
55,1
56,0
57,0
58,1
59,0
60,3
61,2
62,0
63,0
64,2
65,1
66,2
67,0
68,1
69,1
70,2
71,0
72,1
73,0
74,0
75,0
76,1
77,1
78,3
79,2
80,2
81,2
82,0
83,1
84,0
85,1
86,2
87,2
88,1
89,0
90,3
91,1
92,0
93,0
94,1
95,1
96,2
97,0
98,0
99,0
100,0
101,1
102,1
103,2
104,1
105,0
106,1
107,0
108,0
109,1
110,0
111,4
112,1
113,0
114,0
115,2
116,1
117,2
118,0
119,1
120,0
121,2
122,2
123,0
124,0
125,1
126,2
127,1
