0,0
1,0
2,0
3,0
4,0
5,1
6,0
7,0
8,1
9,1
10,1
11,1
12,0
13,0
14,1
15,2
16,2
17,2
18,2
19,1
20,2
21,0
22,0
23,2
24,0
25,0
26,1
27,3
28,0
29,2
30,0
31,1
32,0
33,1
34,1
35,0
36,2
37,1
38,0
39,0
40,1
41,0
42,1
43,1
44,0
45,0
46,1
47,1
48,1
49,1
50,2
51,0
52,3
53,3
54,3
55,0
56,1
57,0
58,2
59,0
60,1
61,2
62,1
63,0
64,1
65,0
66,0
67,0
68,2
69,0
70,0
71,1
72,0
73,1
74,0
75,1
76,1
77,0
78,1
79,1
80,0
81,0
82,2
83,5
84,0
85,1
86,0
87,0
88,0
89,0
90,2
91,1
92,1
93,1
94,0
95,1
96,1
97,1
98,1
99,0
100,0
101,2
102,3
103,2
104,1
105,1
106,1
107,4
108,2
109,1
110,0
111,2
112,1
113,2
114,0
115,0
116,0
117,3
118,1
119,2
120,0
121,0
122,0
123,1
124,1
125,0
126,2
127,1
128,0
129,0
130,0
131,1
132,2
133,2
134,0
135,0
136,2
137,1
138,0
139,1
140,1
141,1
142,0
143,1
144,1
145,0
146,2
147,1
148,1
149,0
150,2
151,1
152,1
153,1
154,1
155,1
156,0
157,0
158,2
159,2
160,3
161,1
162,1
163,0
164,1
165,0
166,1
167,0
168,1
169,2
170,1
171,0
172,2
173,0
174,0
175,2
176,1
177,1
178,2
179,2
180,0
181,1
182,1
183,1
184,1
185,2
186,1
187,2
188,2
189,2
190,2
191,3
192,0
193,1
194,3
195,2
196,1
197,0
198,2
199,1
200,3
201,1
202,0
203,2
204,1
205,1
206,1
207,0
208,1
209,0
210,0
211,2
212,0
213,0
214,1
215,2
216,0
217,3
218,1
219,2
220,4
221,1
222,1
223,1
224,1
225,0
226,1
227,1
228,2
229,1
230,4
231,0
232,2
233,1
234,1
235,0
236,0
237,0
238,0
239,2
240,1
241,2
242,3
243,0
244,0
245,1
246,2
247,1
248,0
249,1
250,0
251,2
252,1
253,1
254,3
255,0
256,1
257,1
258,0
259,1
260,1
261,2
262,0
263,0
264,1
265,1
266,0
267,0
268,1
269,0
270,1
271,1
272,2
273,0
274,1
275,0
276,3
277,1
278,1
279,1
280,0
281,1
282,3
283,3
284,2
285,1
286,0
287,1
288,0
289,2
290,1
291,2
292,2
293,0
294,0
295,1
296,1
297,2
298,2
299,1
300,0
301,0
302,1
303,0
304,2
305,0
306,3
307,1
308,0
309,0
310,1
311,2
312,1
313,0
314,1
315,5
316,2
317,1
318,0
319,1
320,0
321,4
322,1
323,3
324,2
325,1
326,1
327,1
328,1
329,1
330,1
331,2
332,3
333,0
334,2
335,1
336,0
337,0
338,0
339,1
340,0
341,1
342,0
343,0
344,1
345,1
346,0
347,1
348,0
349,1
350,1
351,1
352,1
353,1
354,0
355,2
356,1
357,0
358,0
359,3
360,3
361,0
362,3
363,1
364,1
365,1
366,2
367,0
368,0
369,2
370,0
371,2
372,2
373,1
374,1
375,0
376,2
377,0
378,2
379,0
380,2
381,2
382,1
383,0
384,1
385,0
386,2
387,0
388,0
389,0
390,2
391,1
392,0
393,1
394,1
395,0
396,1
397,1
398,0
399,2
400,1
401,1
402,4
403,0
404,2
405,0
406,1
407,2
408,0
409,0
410,1
411,1
412,0
413,1
414,1
415,0
416,1
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,2
425,1
426,3
427,0
428,2
429,1
430,1
431,0
432,2
433,1
434,3
435,3
436,0
437,0
438,0
439,0
440,0
441,0
442,1
443,1
444,2
445,1
446,0
447,1
448,1
449,1
450,2
451,0
452,0
453,3
454,2
455,1
456,0
457,2
458,0
459,2
460,1
461,1
462,2
463,1
464,1
465,1
466,2
467,2
468,1
469,0
470,2
471,2
472,4
473,0
474,1
475,1
476,0
477,2
478,1
479,0
480,0
481,1
482,2
483,0
484,1
485,0
486,2
487,1
488,3
489,0
490,1
491,1
492,0
493,0
494,0
495,0
496,2
497,1
498,0
499,0
500,2
501,0
502,1
503,2
504,2
505,2
506,0
507,2
508,1
509,1
510,1
511,1
512,1
513,3
514,1
515,0
516,0
517,0
518,2
519,0
520,1
521,1
522,2
523,1
524,1
525,1
526,1
527,2
528,2
529,0
530,2
531,1
532,1
533,1
